"thumbnail","id","title","description","rating","rating/accuracy","rating/checking","rating/cleanliness","rating/communication","rating/guestSatisfaction","rating/location","rating/reviewsCount","rating/value","price/breakDown/basePrice/description","price/breakDown/basePrice/price","price/breakDown/cleaningFee","price/breakDown/earlyBirdDiscount","price/breakDown/earlyBirdDiscount/description","price/breakDown/earlyBirdDiscount/price","price/breakDown/serviceFee","price/breakDown/specialOffer","price/breakDown/specialOffer/description","price/breakDown/specialOffer/price","price/breakDown/taxes","price/breakDown/taxes/description","price/breakDown/taxes/price","price/breakDown/total/description","price/breakDown/total/price","price/breakDown/totalBeforeTaxes","price/discountedPrice","price/label","price/originalPrice","price/price","price/qualifier","coordinates/latitude","coordinates/longitude","url"
"https://a0.muscache.com/im/pictures/miso/Hosting-651717836209657935/original/c74a33a1-f69d-42bb-b321-bf474f04c11f.jpeg?im_w=720&width=720&quality=70&auto=webp","651717836209657935","Căn 4PN view sông Landmark 81 Vinhome Central Park","Vinhomes Central Park is the most high-class urban area in Ho Chi Minh. Located right in the center so it is easy to move to other areas of the city as well as the southern provinces.Apartment at Suolseven Homes with the luxury and amenities of a hotel, but with more space and modern design. The apartment is suitable for business travelers, travel or family gatherings. Suolseven always tries to provide the best experience for you when staying in Vinhomes Central Park.The space4-Bedroom ✔ Apartment in Landmark 81, Vinhomes Central Park✔ The apartment includes: 4 bedrooms, 3 bathrooms, living room, kitchen, kitchen, balconyFully ✔ furnished with central air-conditioner, kitchen, fridge, washing machine, beds and mattresses.✔ The kitchen is fully stocked with cooking such as: Rice cooker, microwave, dishes, chopsticks, pots, cutting boards...✔ Bathroom with toothbrush cream, shampoo, shower gel, toilet paper available✔  Vinhomes Central Park is a modern residential complex, 14-hectare green park and fresh atmosphere by Saigon River.Very convenient✔  location with Vincom mall, CGV cinema, Eurasian restaurants, food court and cafes etc.✔  The apartment is an ideal space for family gatherings, meeting friends, business travelers...Guest accessGuests can use all facilities in the apartment✔  The apartment is equipped with high speed, stable internet✔   Smart TV with internet connectionCentral air✔   conditioning, refrigerators and kitchen utensils✔  The washing machine works well.Hair ✔   dryer, iron, comb...✔   Along with other amenities in the apartmentOther things to note- You can use the pool when staying for more than 2 weeks- Central air conditioner does not use remote- Curtains with switches, no hands- Don't move the fixed furniture in the apartment by yourself- Please send the photo ID to the host first to register for the stay",,"5","5","5","5","5","5","3","4.67","5 nights x $427.94","$2,139.71",,,,,,,,,,,,"Total (calculated price, may vary)","$2,140",,,"$2,140 for 5 nights",,"$2,140","for 5 nights","10.79451","106.72105","https://www.airbnb.com/rooms/651717836209657935?locale=en-US&currency=USD&check_in=2025-01-01&check_out=2025-11-01"
"https://a0.muscache.com/im/pictures/miso/Hosting-1337724089170728688/original/927e0b03-3b95-4517-b41a-787a1978b672.png?im_w=720&width=720&quality=70&auto=webp","1337724089170728688","Luxury condo_5bed5bath @dist1","Keep it simple at this peaceful and centrally-located place.",,,,,,,,,,"5 nights x $360.51","$1,802.55",,,,,,,"Special offer","-$311.14",,,,"Total","$1,491.41",,"$1,492","$1,492 for 5 nights, originally $1,803","$1,803","$1,492","for 5 nights","10.7876777","106.6989446","https://www.airbnb.com/rooms/1337724089170728688?locale=en-US&currency=USD&check_in=2025-01-01&check_out=2025-11-01"
"https://a0.muscache.com/im/pictures/ab06e8d0-eb0b-4a08-9049-f82af29294f0.jpg?im_w=720&width=720&quality=70&auto=webp","946153889216636586","2 Condos - 6bedrooms/14 guests @D1 *free* POOL&GYM","A great place for family and friends to share right in the heart of the beautiful Ho Chi Minh city. 2 units in the same building for easy communication and interaction throughout the trip. Extra sleeping arrangements can also be requested!The spaceLocated in the prime District 1 with a stunning view of the city skyline. This spacious apartment comes with modern decor and plenty of natural sunlight. It also comes with a fully equipped kitchen in case you would like to whip up a fancy dinner with your family.Most importantly, it is conveniently located near many popular attractions and malls for you to enjoy and experience during your stay.Guest access- Rooftop infinity pool- Fully equipped gym- Co-working space- Shared sauna- 24-hour lobby service",,"5","4.67","5","5","4.67","4.67","3","4.33","5 nights x $279.37","$1,396.85",,,,,,,,,,,,"Total","$1,362.95",,,"$1,363 for 5 nights",,"$1,363","for 5 nights","10.7553575","106.6875242","https://www.airbnb.com/rooms/946153889216636586?locale=en-US&currency=USD&check_in=2025-01-01&check_out=2025-11-01"
"https://a0.muscache.com/im/pictures/miso/Hosting-764176720705171919/original/bba60a06-2a3e-4d73-92de-7dc76e96b8c4.jpeg?im_w=720&width=720&quality=70&auto=webp","764176720705171919","Diamond Island Luxury Residences","DIAMOND ISLAND LUXURY RESIDENCES Diamond Island Apartment – Diamond Island offers a luxurious, healthy and safe environment, ideal for families of all generations. In a world where the highest values are spent on properties that can boast a waterfront location, privacy and space, Diamond Island creates an authentic style resort environment that ticks all the boxes on the right:• 3 River bordering sides • Enclosed security area • Eco space",,,,,,,,,,"5 nights x $409.24","$2,046.21",,,,,,,,,,,,"Total (calculated price, may vary)","$2,046",,,"$2,047 for 5 nights",,"$2,047","for 5 nights","10.7778123","106.7467824","https://www.airbnb.com/rooms/764176720705171919?locale=en-US&currency=USD&check_in=2025-01-01&check_out=2025-11-01"
"https://a0.muscache.com/im/pictures/miso/Hosting-925702640938765435/original/1a2f9582-5712-4c39-8c3b-539487d15320.jpeg?im_w=720&width=720&quality=70&auto=webp","925702640938765435","Luxury Sky Villas 4br - With private pool&KTV","4 bedrooms - 3 toiletsArea: 212m2Guest access- Separate machine-H Private pool- Rooftop pool -Gym,sauna-Smart Tv 60 inch-Smart Home- Kitchen-Till wine- Refrigerator 2 wings-Loa large capacity- Karaokeps  -Minibar * Party support, airport shuttle",,,,,,,,,,"5 nights x $483.41","$2,417.04",,,,,,,,,,,,"Total (calculated price, may vary)","$2,417",,,"$2,418 for 5 nights",,"$2,418","for 5 nights","10.781349","106.6892575","https://www.airbnb.com/rooms/925702640938765435?locale=en-US&currency=USD&check_in=2025-01-01&check_out=2025-11-01"
"https://a0.muscache.com/im/pictures/miso/Hosting-746978585180723015/original/a2de7658-c5e4-4306-ab2f-fb674e371a62.jpeg?im_w=720&width=720&quality=70&auto=webp","746978585180723015","Premium Suites for vacations and business trip","In shopping center and commercial areas for business trip or vacations, honey moon in Ho Chi Minh city, Vietnam- Southern Asean. This stylish place is close to must-see destinations.",,,,,,,,,,"5 nights x $386.50","$1,932.48",,,,,,,,,,,,"Total (calculated price, may vary)","$1,932",,,"$1,933 for 5 nights",,"$1,933","for 5 nights","10.7955416","106.7191682","https://www.airbnb.com/rooms/746978585180723015?locale=en-US&currency=USD&check_in=2025-01-01&check_out=2025-11-01"
"https://a0.muscache.com/im/pictures/miso/Hosting-1060558638679973782/original/1b4d6edb-fdaf-4138-a376-4dd5ba24ee71.jpeg?im_w=720&width=720&quality=70&auto=webp","1060558638679973782","Entire house 7 rooms 8 Baths in center Sai Gon","This homestay is located in the center of District 1 with tourist attractions of Duc Ba Church, Ben Thanh Market,... around near eateries, bars, convenient shops and other entertainment spots. The homestay is provided with full equipment, including kitchen utensils, necessary personal items, a balcony and a bathtub. You can enjoy the cozy and comfortable space like at home. Automatic check-in helps to create a convenient, comfortable and flexible experience in the customer's schedule",,"5","5","5","5","5","5","2","5","5 nights x $455.45","$2,277.25",,,,,,,,,,,,"Total (calculated price, may vary)","$2,277",,,"$2,278 for 5 nights",,"$2,278","for 5 nights","10.7589751","106.6884104","https://www.airbnb.com/rooms/1060558638679973782?locale=en-US&currency=USD&check_in=2025-01-01&check_out=2025-11-01"
"https://a0.muscache.com/im/pictures/miso/Hosting-888072760216730613/original/932697fd-a1a8-4089-b128-693d3a71812b.jpeg?im_w=720&width=720&quality=70&auto=webp","888072760216730613","Luxury Villas & Private Pool 3BR - Free breakfast","3 bedrooms - 4 toiletsSquare: 212m2Guest access- Separate machine-Private pool- Rooftop shared pool-Gym,sauna-Smart 60-inch Tv-Smart Home-Kitchen-Drinker- 2-wing cooler-Loa large capacity-Minibar  * Party support, airport transportation",,,,,,,,,,"5 nights x $459.99","$2,299.96",,,,,,,,,,,,"Total (calculated price, may vary)","$2,300",,,"$2,300 for 5 nights",,"$2,300","for 5 nights","10.781349","106.6892575","https://www.airbnb.com/rooms/888072760216730613?locale=en-US&currency=USD&check_in=2025-01-01&check_out=2025-11-01"
"https://a0.muscache.com/im/pictures/hosting/Hosting-1194815723478784125/original/1f1cea61-6856-4399-bce7-033013e55af1.jpeg?im_w=720&width=720&quality=70&auto=webp","1194815723478784125","Apt river view in city center","4 bedrooms apartment - 3 toilets - spacious kitchen, separated from separate laundry room. Fully furnished.150m2 big apartment, river and bridge view, right in center district 1It is a cozy, comfortable, modern space, suitable for your stay more perfect.Large sofa, spacious kitchen with oven, dry stove, separate wet stove. Pots, pots, pans, pans, cups, forks ...The bathroom is located with a panoramic view of the city, relaxing after a hard day.Washing room with clothes dryer, very convenient",,,,,,,,,,"5 nights x $568.33","$2,841.64",,,,,,,"Special offer","-$500.00",,,,"Total","$2,341.64",,"$2,342","$2,342 for 5 nights, originally $2,842","$2,842","$2,342","for 5 nights","10.777703632194788","106.71456165611744","https://www.airbnb.com/rooms/1194815723478784125?locale=en-US&currency=USD&check_in=2025-01-01&check_out=2025-11-01"
"https://a0.muscache.com/im/pictures/6d9fbe2e-5fa5-4613-a07c-8fed6a527f22.jpg?im_w=720&width=720&quality=70&auto=webp","780274727115259657","Luxury 4BR Apt/Best Viet at L81","Build memories in this unique and family-friendly place.",,,,,,,,,,"5 nights x $431.98","$2,159.88",,,,,,,,,,,,"Total (calculated price, may vary)","$2,160",,,"$2,160 for 5 nights",,"$2,160","for 5 nights","10.79747","106.72069","https://www.airbnb.com/rooms/780274727115259657?locale=en-US&currency=USD&check_in=2025-01-01&check_out=2025-11-01"
"https://a0.muscache.com/im/pictures/miso/Hosting-1430062803407798922/original/933d25d0-dcbb-40a6-bcfe-631f5312bb49.jpeg?im_w=720&width=720&quality=70&auto=webp","1430062803407798922","KN5 Holiday Villa big yard & pool. Karaoke","Whether you're working remote or traveling with family, 9 Bedrooms 6 Bath. Private Villa in Ho Chi Minh City is a great choice for accommodation when visiting Ho Chi Minh City. From here, guests can make the most of all that the lively city has to offer. With its convenient location, the property offers easy access to Ho Chi Minh City’s must-see destinations. have a great time at this comfortable place to stay.The space* G-floor_ Big yard with outdoor private swimming pool._ Indoor :Big living area with music system. Kitchen. BathroomBedroom with double. Bedroom with swimming pool.*1st floor4 bedrooms with private bathroom1 bedroom with double2nd floor2 bedrooms with big size bed.Big balcony. Bathroom. Washing machine",,,,,,,,,,"5 nights x $552.43","$2,762.14",,,,,,,"Special offer","-$546.37",,,,"Total","$2,215.77",,"$2,216","$2,216 for 5 nights, originally $2,763","$2,763","$2,216","for 5 nights","10.82881","106.76334","https://www.airbnb.com/rooms/1430062803407798922?locale=en-US&currency=USD&check_in=2025-01-01&check_out=2025-11-01"
"https://a0.muscache.com/im/pictures/miso/Hosting-1013421504850474555/original/047c0cc3-03d5-4183-8b38-632e9b46a16c.jpeg?im_w=720&width=720&quality=70&auto=webp","1013421504850474555","Double Penhouse 86 - 2 Pool Private - Central City","The only complex of 2 penthouse apartments in Saigon on the 24th floor, next to each other includes:- 2 private pools, 2 private saunas, bbq-8 bedrooms, 11 double beds, 8 bathrooms- Good price, Worthy quality- Location right in the heart of Saigon, walking distance from Bui Vien walking street, West Pham Ngu Lao street, Ben Thanh market, Nguyen Hue walking street, shopping area, bar, about 5 minutes by car or you can walk explore the famous shopping and food streets of the street cityThe spaceDouble  Penthouse 86  is located in District 5, near Nguyen Van Cu and Tran Hung Dao streets. It only takes 5 minutes (by taxi) to Ben Thanh Market, District 1 and the center of Ho Chi Minh City. This location itself is also considered by locals as the city center, the penthouse has a beautiful view of the city, especially the Bitexco Financial Tower - the leading building in Vietnam, where the fireworks event is held. . In terms of traffic, the building is near the largest subway line in Vietnam. Cars, taxis, especially Grab/Uber can be easily taken at extremely cheap prices. For food & entertainment, there are many 24h mini shops, bars, pubs, toilets around...so it meets all the needs of customers.Regarding the Penthouse utility, there are:-There is 2 rooftop pool, a private swimming pool for guests-2 * sauna- bbq grill equipment-- can set up a karaoke room + a large-screen cinema room with a capacity of 20 people (charges apply)All free. The most important thing, there is 24/24 security and friendly residents.Double  Penthouse 86  is unique because:- suitable for large family,- Smart TV 60 "" can watch (Netflix, Youtube, , movies, sports channels ...)- Modern kitchen (microwave, BBQ, kettle, toaster, large fridge, full kitchen equipment for large groups...)- Mattresses, bed sheets and towels of a 5-star hotel- Modern furniture and high quality★FAQ★Q: How long does it take from Airport to your house? And how much is taxi fee?A: [It takes around 25~30min by taxi and it costs around 10 USD][FYI, I recommend for you to use VINASUN Taxi as other taxi companies are not safe for foreign travellers]Q: How can I check-in & out? and what time is it?A: [I will send you detailed guideline for check-in and other information right after your reservation confirmed.][The official check-in time is 15:00 and check-out is 12:00]Q: Early check-in and late check-out is possible?A: [It is flexible, but actually it depends on other guest's schedule.]Q: Your penthouse is closed to center of the HCM city?A: [White Penthouse  is just near by center of the HCM city as it is located in District 5. It usally takes 3 minutes to District 1 by taxi.][FYI, most of tourist sites are in District 1 such as Ben Thanh market, Reunification Palace, BITEXCO Tower, Traveller-Street and so on]Q: How can I rent Motor bike?A: [We know numerous motor bike rental shop, so we can introduce you.]Guest accessRegarding the Penthouse utility, there are:-There is 2  rooftop pool, a private swimming pool for guests- 2 * sauna- bbq grill equipmentAll free. The most important thing, there is 24/24 security and friendly residents.Other things to noteRegulations to note: 1️⃣DECLARATION OF TEMPORARY RESIDENT:  *According to Vietnamese law, I will help registered your stayed. Your responsibility is to check the total people stay in the room overnight and sent to us all the information ( passport for foregein guest and ID card for Vietnamese ) If you need support, please contact hotline, we will support you.Note *** If you invited new guests to visit the apartment after 10pm, please send additional necessary documents  so that we can update new guest information. ‼️  there is extra people come to check registration stay and we didn't have any extra documents to update your stay, likethe building management or policemen come to check accommodation stay and find it lack of information, we do not take the responsibility. So if there is extra people come to stay overnight, please sent us extra passport/ Id number   2️⃣ POOL: ** To maintain the quality of the water pool, we have to come to clean the pool every Tuesday, Thursday and Saturday,  Estimated time after 12pm we will clean the pool, please note this information and allow us come to clean the pool.*Please do not turn off the water filter in the pool. Please be quiet at the pool area after 10PM to avoid disturb neighboor",,"3.88","4.5","3.88","3.63","3.88","4.38","8","3.88","5 nights x $426.52","$2,132.60",,,,,,,,,,,,"Total (calculated price, may vary)","$2,133",,,"$2,133 for 5 nights",,"$2,133","for 5 nights","10.753940821039683","106.68364181219485","https://www.airbnb.com/rooms/1013421504850474555?locale=en-US&currency=USD&check_in=2025-01-01&check_out=2025-11-01"
